21120, 1000, 7.05052e-59, 0, 920.811, 430.427, 0.988262, 57.5497, 113.161, 164.827, 32.5337, 13.4939, 497.563, 50, 272.667, 16.6054, 16.6054, 16.6054, 272.667, 16.6054, 16.6054, 16.6054, 1.17429, 0.143025, 16.6054, 16.6054, 16.4624, 16.2035, 3.28939, 16.6054, 16.6054, 13.316
21200, 1000, 6.5277e-60, 0, 920.818, 430.429, 0.939676, 57.5495, 113.161, 166.574, 31.2605, 13.4937, 497.557, 50, 272.667, 16.6054, 16.6054, 16.6054, 272.667, 16.6054, 16.6054, 16.6054, 1.17427, 0.143024, 16.6054, 16.6054, 16.4624, 16.2036, 3.28942, 16.6054, 16.6054, 13.316
21280, 1000, 2.7741e-59, 0, 920.825, 430.43, 0.896381, 57.5492, 113.16, 168.163, 30.103, 13.4936, 497.552, 50, 272.667, 16.6054, 16.6054, 16.6054, 272.667, 16.6054, 16.6054, 16.6054, 1.17426, 0.143023, 16.6054, 16.6054, 16.4624, 16.2038, 3.28944, 16.6054, 16.6054, 13.3159
21360, 1000, 4.78264e-60, 0, 920.83, 430.431, 0.857728, 57.549, 113.16, 169.607, 29.0507, 13.4935, 497.547, 50, 272.667, 16.6054, 16.6054, 16.6054, 272.667, 16.6054, 16.6054, 16.6054, 1.17426, 0.143022, 16.6054, 16.6054, 16.4624, 16.204, 3.28947, 16.6054, 16.6054, 13.3159
21440, 1000, -6.96876e-60, 0, 920.836, 430.433, 0.823159, 57.5488, 113.16, 170.92, 28.0942, 13.4934, 497.543, 50, 272.667, 16.6054, 16.6054, 16.6054, 272.667, 16.6054, 16.6054, 16.6054, 1.17425, 0.143021, 16.6054, 16.6054, 16.4624, 16.2041, 3.28949, 16.6054, 16.6054, 13.3159
21520, 1000, 1.38906e-60, 0, 920.84, 430.434, 0.792196, 57.5486, 113.16, 172.113, 27.2249, 13.4933, 497.539, 50, 272.667, 16.6054, 16.6054, 16.6054, 272.667, 16.6054, 16.6054, 16.6054, 1.17424, 0.14302, 16.6054, 16.6054, 16.4624, 16.2042, 3.28951, 16.6054, 16.6054, 13.3159
21600, 1000, 1.76393e-61, 0, 920.845, 430.435, 0.764424, 57.5484, 113.16, 173.198, 26.4347, 13.4932, 497.536, 50, 272.667, 16.6054, 16.6054, 16.6054, 272.667, 16.6054, 16.6054, 16.6054, 1.17423, 0.14302, 16.6054, 16.6054, 16.4624, 16.2044, 3.28953, 16.6054, 16.6054, 13.3159
21680, 1000, -3.61687e-61, 0, 920.849, 430.436, 0.739484, 57.5483, 113.16, 174.183, 25.7166, 13.4931, 497.532, 50, 272.667, 16.6054, 16.6054, 16.6054, 272.667, 16.6054, 16.6054, 16.6054, 1.17423, 0.143019, 16.6054, 16.6054, 16.4624, 16.2045, 3.28955, 16.6054, 16.6054, 13.3158
21760, 1000, 1.48937e-61, 0, 920.852, 430.436, 0.717061, 57.5482, 113.159, 175.079, 25.0639, 13.493, 497.529, 50, 272.667, 16.6054, 16.6054, 16.6054, 272.667, 16.6054, 16.6054, 16.6054, 1.17422, 0.143019, 16.6054, 16.6054, 16.4624, 16.2046, 3.28956, 16.6054, 16.6054, 13.3158
21840, 1000, -1.1559e-62, 0, 920.856, 430.437, 0.696882, 57.548, 113.159, 175.893, 24.4708, 13.4929, 497.527, 50, 272.667, 16.6054, 16.6054, 16.6054, 272.667, 16.6054, 16.6054, 16.6054, 1.17421, 0.143018, 16.6054, 16.6054, 16.4624, 16.2046, 3.28958, 16.6054, 16.6054, 13.3158
21920, 1000, -1.07806e-63, 0, 920.859, 430.438, 0.678706, 57.5479, 113.159, 176.633, 23.9318, 13.4929, 497.524, 50, 272.667, 16.6054, 16.6054, 16.6054, 272.667, 16.6054, 16.6054, 16.6054, 1.17421, 0.143018, 16.6054, 16.6054, 16.4624, 16.2047, 3.28959, 16.6054, 16.6054, 13.3158
22000, 1000, 9.61037e-64, 0, 920.861, 430.439, 0.662321, 57.5478, 113.159, 177.306, 23.442, 13.4928, 497.522, 50, 272.667, 16.6054, 16.6054, 16.6054, 272.667, 16.6054, 16.6054, 16.6054, 1.17421, 0.143017, 16.6054, 16.6054, 16.4624, 16.2048, 3.2896, 16.6054, 16.6054, 13.3158
22080, 1000, 2.65576e-63, 0, 920.864, 430.439, 0.647539, 57.5477, 113.159, 177.917, 22.997, 13.4927, 497.52, 50, 272.667, 16.6054, 16.6054, 16.6054, 272.667, 16.6054, 16.6054, 16.6054, 1.1742, 0.143017, 16.6054, 16.6054, 16.4624, 16.2049, 3.28961, 16.6054, 16.6054, 13.3158
22160, 1000, -2.39547e-64, 0, 920.866, 430.44, 0.634195, 57.5476, 113.159, 178.472, 22.5926, 13.4927, 497.518, 50, 272.667, 16.6054, 16.6054, 16.6054, 272.667, 16.6054, 16.6054, 16.6054, 1.1742, 0.143016, 16.6054, 16.6054, 16.4624, 16.2049, 3.28962, 16.6054, 16.6054, 13.3158
22240, 1000, -5.08326e-65, 0, 920.868, 430.44, 0.622141, 57.5475, 113.159, 178.976, 22.2251, 13.4926, 497.517, 50, 272.667, 16.6054, 16.6054, 16.6054, 272.667, 16.6054, 16.6054, 16.6054, 1.17419, 0.143016, 16.6054, 16.6054, 16.4624, 16.205, 3.28963, 16.6054, 16.6054, 13.3158
22320, 1000, 3.42698e-65, 0, 920.87, 430.441, 0.611247, 57.5475, 113.159, 179.435, 21.8912, 13.4926, 497.515, 50, 272.667, 16.6054, 16.6054, 16.6054, 272.667, 16.6054, 16.6054, 16.6054, 1.17419, 0.143016, 16.6054, 16.6054, 16.4624, 16.205, 3.28964, 16.6054, 16.6054, 13.3157
22400, 1000, -4.32283e-65, 0, 920.872, 430.441, 0.601397, 57.5474, 113.159, 179.851, 21.5878, 13.4926, 497.514, 50, 272.667, 16.6054, 16.6054, 16.6054, 272.667, 16.6054, 16.6054, 16.6054, 1.17419, 0.143016, 16.6054, 16.6054, 16.4624, 16.2051, 3.28965, 16.6054, 16.6054, 13.3157
22480, 1000, -1.35334e-64, 0, 920.873, 430.441, 0.592487, 57.5474, 113.159, 180.23, 21.3122, 13.4925, 497.512, 50, 272.667, 16.6054, 16.6054, 16.6054, 272.667, 16.6054, 16.6054, 16.6054, 1.17419, 0.143015, 16.6054, 16.6054, 16.4624, 16.2051, 3.28965, 16.6054, 16.6054, 13.3157
22560, 1000, -5.53874e-64, 0, 920.874, 430.442, 0.584423, 57.5473, 113.159, 180.574, 21.0617, 13.4925, 497.511, 50, 272.667, 16.6054, 16.6054, 16.6054, 272.667, 16.6054, 16.6054, 16.6054, 1.17418, 0.143015, 16.6054, 16.6054, 16.4624, 16.2051, 3.28966, 16.6054, 16.6054, 13.3157
22640, 1000, -7.31764e-64, 0, 920.876, 430.442, 0.577124, 57.5473, 113.159, 180.887, 20.8342, 13.4925, 497.51, 50, 272.667, 16.6054, 16.6054, 16.6054, 272.667, 16.6054, 16.6054, 16.6054, 1.17418, 0.143015, 16.6054, 16.6054, 16.4624, 16.2052, 3.28967, 16.6054, 16.6054, 13.3157
22720, 1000, -6.38951e-67, 0, 920.877, 430.442, 0.570513, 57.5472, 113.159, 181.171, 20.6275, 13.4925, 497.509, 50, 272.667, 16.6054, 16.6054, 16.6054, 272.667, 16.6054, 16.6054, 16.6054, 1.17418, 0.143015, 16.6054, 16.6054, 16.4624, 16.2052, 3.28967, 16.6054, 16.6054, 13.3157
22800, 1000, -1.95003e-66, 0, 920.878, 430.442, 0.564525, 57.5472, 113.159, 181.429, 20.4396, 13.4924, 497.509, 50, 272.667, 16.6054, 16.6054, 16.6054, 272.667, 16.6054, 16.6054, 16.6054, 1.17418, 0.143015, 16.6054, 16.6054, 16.4624, 16.2052, 3.28968, 16.6054, 16.6054, 13.3157
22880, 1000, 1.4572e-65, 0, 920.879, 430.443, 0.559099, 57.5471, 113.159, 181.663, 20.2689, 13.4924, 497.508, 50, 272.667, 16.6054, 16.6054, 16.6054, 272.667, 16.6054, 16.6054, 16.6054, 1.17418, 0.143014, 16.6054, 16.6054, 16.4624, 16.2053, 3.28968, 16.6054, 16.6054, 13.3157
22960, 1000, 1.08211e-65, 0, 920.88, 430.443, 0.554181, 57.5471, 113.159, 181.876, 20.1139, 13.4924, 497.507, 50, 272.667, 16.6054, 16.6054, 16.6054, 272.667, 16.6054, 16.6054, 16.6054, 1.17418, 0.143014, 16.6054, 16.6054, 16.4624, 16.2053, 3.28968, 16.6054, 16.6054, 13.3157
23040, 1000, -9.23953e-67, 0, 920.88, 430.443, 0.549723, 57.5471, 113.159, 182.07, 19.973, 13.4924, 497.506, 50, 272.667, 16.6054, 16.6054, 16.6054, 272.667, 16.6054, 16.6054, 16.6054, 1.17418, 0.143014, 16.6054, 16.6054, 16.4624, 16.2053, 3.28969, 16.6054, 16.6054, 13.3157
23120, 1000, 1.24995e-67, 0, 920.881, 430.443, 0.545681, 57.547, 113.159, 182.246, 19.845, 13.4924, 497.506, 50, 272.667, 16.6054, 16.6054, 16.6054, 272.667, 16.6054, 16.6054, 16.6054, 1.17417, 0.143014, 16.6054, 16.6054, 16.4624, 16.2053, 3.28969, 16.6054, 16.6054, 13.3157
23200, 1000, 4.39512e-66, 0, 920.882, 430.443, 0.542015, 57.547, 113.158, 182.406, 19.7287, 13.4923, 497.505, 50, 272.667, 16.6054, 16.6054, 16.6054, 272.667, 16.6054, 16.6054, 16.6054, 1.17417, 0.143014, 16.6054, 16.6054, 16.4624, 16.2053, 3.28969, 16.6054, 16.6054, 13.3157
23280, 1000, 1.00743e-65, 0, 920.882, 430.443, 0.53869, 57.547, 113.158, 182.551, 19.6231, 13.4923, 497.505, 50, 272.667, 16.6054, 16.6054, 16.6054, 272.667, 16.6054, 16.6054, 16.6054, 1.17417, 0.143014, 16.6054, 16.6054, 16.4624, 16.2054, 3.28969, 16.6054, 16.6054, 13.3157
23360, 1000, -2.26854e-66, 0, 920.883, 430.444, 0.535674, 57.547, 113.158, 182.683, 19.5271, 13.4923, 497.504, 50, 272.667, 16.6054, 16.6054, 16.6054, 272.667, 16.6054, 16.6054, 16.6054, 1.17417, 0.143014, 16.6054, 16.6054, 16.4624, 16.2054, 3.2897, 16.6054, 16.6054, 13.3157
23440, 1000, 1.84046e-65, 0, 920.883, 430.444, 0.532937, 57.547, 113.158, 182.803, 19.4399, 13.4923, 497.504, 50, 272.667, 16.6054, 16.6054, 16.6054, 272.667, 16.6054, 16.6054, 16.6054, 1.17417, 0.143014, 16.6054, 16.6054, 16.4624, 16.2054, 3.2897, 16.6054, 16.6054, 13.3157
23520, 1000, -6.04844e-65, 0, 920.884, 430.444, 0.530455, 57.5469, 113.158, 182.912, 19.3607, 13.4923, 497.504, 50, 272.667, 16.6054, 16.6054, 16.6054, 272.667, 16.6054, 16.6054, 16.6054, 1.17417, 0.143014, 16.6054, 16.6054, 16.4624, 16.2054, 3.2897, 16.6054, 16.6054, 13.3157
23600, 1000, -2.48333e-65, 0, 920.884, 430.444, 0.528201, 57.5469, 113.158, 183.011, 19.2887, 13.4923, 497.503, 50, 272.667, 16.6054, 16.6054, 16.6054, 272.667, 16.6054, 16.6054, 16.6054, 1.17417, 0.143014, 16.6054, 16.6054, 16.4624, 16.2054, 3.2897, 16.6054, 16.6054, 13.3157
23680, 1000, 3.46904e-65, 0, 920.885, 430.444, 0.526156, 57.5469, 113.158, 183.101, 19.2233, 13.4923, 497.503, 50, 272.667, 16.6054, 16.6054, 16.6054, 272.667, 16.6054, 16.6054, 16.6054, 1.17417, 0.143014, 16.6054, 16.6054, 16.4624, 16.2054, 3.2897, 16.6054, 16.6054, 13.3157
23760, 1000, 1.22554e-65, 0, 920.885, 430.444, 0.5243, 57.5469, 113.158, 183.182, 19.1639, 13.4923, 497.503, 50, 272.667, 16.6054, 16.6054, 16.6054, 272.667, 16.6054, 16.6054, 16.6054, 1.17417, 0.143014, 16.6054, 16.6054, 16.4624, 16.2054, 3.28971, 16.6054, 16.6054, 13.3157
23840, 1000, -2.11032e-65, 0, 920.885, 430.444, 0.522615, 57.5469, 113.158, 183.257, 19.11, 13.4923, 497.503, 50, 272.667, 16.6054, 16.6054, 16.6054, 272.667, 16.6054, 16.6054, 16.6054, 1.17417, 0.143014, 16.6054, 16.6054, 16.4624, 16.2054, 3.28971, 16.6054, 16.6054, 13.3157
23920, 1000, 1.94067e-66, 0, 920.885, 430.444, 0.521085, 57.5469, 113.158, 183.324, 19.0609, 13.4923, 497.502, 50, 272.667, 16.6054, 16.6054, 16.6054, 272.667, 16.6054, 16.6054, 16.6054, 1.17417, 0.143013, 16.6054, 16.6054, 16.4624, 16.2054, 3.28971, 16.6054, 16.6054, 13.3157
24000, 1000, 2.1576e-65, 0, 920.886, 430.444, 0.519697, 57.5469, 113.158, 183.385, 19.0164, 13.4923, 497.502, 50, 272.667, 16.6054, 16.6054, 16.6054, 272.667, 16.6054, 16.6054, 16.6054, 1.17417, 0.143013, 16.6054, 16.6054, 16.4624, 16.2055, 3.28971, 16.6054, 16.6054, 13.3157
24080, 1000, -6.0794e-66, 0, 920.886, 430.444, 0.518436, 57.5469, 113.158, 183.441, 18.9759, 13.4923, 497.502, 50, 272.667, 16.6054, 16.6054, 16.6054, 272.667, 16.6054, 16.6054, 16.6054, 1.17417, 0.143013, 16.6054, 16.6054, 16.4624, 16.2055, 3.28971, 16.6054, 16.6054, 13.3157
24160, 1000, -8.38743e-66, 0, 920.886, 430.444, 0.517291, 57.5469, 113.158, 183.492, 18.9391, 13.4922, 497.502, 50, 272.667, 16.6054, 16.6054, 16.6054, 272.667, 16.6054, 16.6054, 16.6054, 1.17417, 0.143013, 16.6054, 16.6054, 16.4624, 16.2055, 3.28971, 16.6054, 16.6054, 13.3157
24240, 1000, 2.80015e-65, 0, 920.886, 430.444, 0.516251, 57.5468, 113.158, 183.538, 18.9057, 13.4922, 497.502, 50, 272.667, 16.6054, 16.6054, 16.6054, 272.667, 16.6054, 16.6054, 16.6054, 1.17417, 0.143013, 16.6054, 16.6054, 16.4624, 16.2055, 3.28971, 16.6054, 16.6054, 13.3157
24320, 1000, 5.3355e-66, 0, 920.886, 430.444, 0.515307, 57.5468, 113.158, 183.579, 18.8754, 13.4922, 497.501, 50, 272.667, 16.6054, 16.6054, 16.6054, 272.667, 16.6054, 16.6054, 16.6054, 1.17417, 0.143013, 16.6054, 16.6054, 16.4624, 16.2055, 3.28971, 16.6054, 16.6054, 13.3157
24400, 1000, -2.18988e-65, 0, 920.887, 430.444, 0.51445, 57.5468, 113.158, 183.617, 18.8478, 13.4922, 497.501, 50, 272.667, 16.6054, 16.6054, 16.6054, 272.667, 16.6054, 16.6054, 16.6054, 1.17417, 0.143013, 16.6054, 16.6054, 16.4624, 16.2055, 3.28971, 16.6054, 16.6054, 13.3157
24480, 1000, 1.71767e-66, 0, 920.887, 430.444, 0.513672, 57.5468, 113.158, 183.652, 18.8228, 13.4922, 497.501, 50, 272.667, 16.6054, 16.6054, 16.6054, 272.667, 16.6054, 16.6054, 16.6054, 1.17417, 0.143013, 16.6054, 16.6054, 16.4624, 16.2055, 3.28971, 16.6054, 16.6054, 13.3157
24560, 1000, 2.54207e-66, 0, 920.887, 430.444, 0.512965, 57.5468, 113.158, 183.683, 18.8, 13.4922, 497.501, 50, 272.667, 16.6054, 16.6054, 16.6054, 272.667, 16.6054, 16.6054, 16.6054, 1.17416, 0.143013, 16.6054, 16.6054, 16.4624, 16.2055, 3.28971, 16.6054, 16.6054, 13.3157
24640, 1000, -1.02872e-66, 0, 920.887, 430.444, 0.512323, 57.5468, 113.158, 183.712, 18.7794, 13.4922, 497.501, 50, 272.667, 16.6054, 16.6054, 16.6054, 272.667, 16.6054, 16.6054, 16.6054, 1.17416, 0.143013, 16.6054, 16.6054, 16.4624, 16.2055, 3.28972, 16.6054, 16.6054, 13.3157
24720, 1000, 1.59969e-66, 0, 920.887, 430.445, 0.51174, 57.5468, 113.158, 183.738, 18.7606, 13.4922, 497.501, 50, 272.667, 16.6054, 16.6054, 16.6054, 272.667, 16.6054, 16.6054, 16.6054, 1.17416, 0.143013, 16.6054, 16.6054, 16.4624, 16.2055, 3.28972, 16.6054, 16.6054, 13.3157
24800, 1000, -5.30564e-66, 0, 920.887, 430.445, 0.51121, 57.5468, 113.158, 183.761, 18.7435, 13.4922, 497.501, 50, 272.667, 16.6054, 16.6054, 16.6054, 272.667, 16.6054, 16.6054, 16.6054, 1.17416, 0.143013, 16.6054, 16.6054, 16.4624, 16.2055, 3.28972, 16.6054, 16.6054, 13.3157
24880, 1000, 2.06464e-66, 0, 920.887, 430.445, 0.510729, 57.5468, 113.158, 183.782, 18.728, 13.4922, 497.501, 50, 272.667, 16.6054, 16.6054, 16.6054, 272.667, 16.6054, 16.6054, 16.6054, 1.17416, 0.143013, 16.6054, 16.6054, 16.4624, 16.2055, 3.28972, 16.6054, 16.6054, 13.3157
24960, 1000, 6.96895e-67, 0, 920.887, 430.445, 0.510292, 57.5468, 113.158, 183.802, 18.7139, 13.4922, 497.501, 50, 272.667, 16.6054, 16.6054, 16.6054, 272.667, 16.6054, 16.6054, 16.6054, 1.17416, 0.143013, 16.6054, 16.6054, 16.4624, 16.2055, 3.28972, 16.6054, 16.6054, 13.3157
25040, 1000, -1.1642e-65, 0, 920.887, 430.445, 0.509895, 57.5468, 113.158, 183.82, 18.7012, 13.4922, 497.501, 50, 272.667, 16.6054, 16.6054, 16.6054, 272.667, 16.6054, 16.6054, 16.6054, 1.17416, 0.143013, 16.6054, 16.6054, 16.4624, 16.2055, 3.28972, 16.6054, 16.6054, 13.3157
25120, 1000, 1.98509e-66, 0, 920.887, 430.445, 0.509535, 57.5468, 113.158, 183.836, 18.6895, 13.4922, 497.501, 50, 272.667, 16.6054, 16.6054, 16.6054, 272.667, 16.6054, 16.6054, 16.6054, 1.17416, 0.143013, 16.6054, 16.6054, 16.4624, 16.2055, 3.28972, 16.6054, 16.6054, 13.3157
25200, 1000, 2.11827e-66, 0, 920.888, 430.445, 0.509207, 57.5468, 113.158, 183.85, 18.679, 13.4922, 497.501, 0, 272.667, 16.6054, 16.6054, 16.6054, 272.667, 16.6054, 16.6054, 16.6054, 1.17416, 0.143013, 16.6054, 16.6054, 16.4624, 16.2055, 3.28972, 16.6054, 16.6054, 13.3157
25280, 1000, 1077.75, 50, 23.3824, 77.4172, 0.830277, 272.766, 236.167, 171.09, 27.9085, 369.775, 1.88092e-07, 0, 272.667, 16.6054, 16.6054, 16.6054, 272.667, 16.6054, 16.6054, 16.6054, 13.328, 4.23303, 16.6054, 16.6054, 12.3724, 10.5013, 0.148352, 16.6054, 16.6054, 16.457
25360, 1000, 1077.42, 50, 23.3753, 77.4081, 1.83455, 272.845, 236.2, 139.965, 50.5651, 369.988, 5.39794e-14, 0, 272.667, 16.6054, 16.6054, 16.6054, 272.667, 16.6054, 16.6054, 16.6054, 21.2837, 4.23398, 16.6054, 16.6054, 12.3714, 6.87405, 0.148267, 16.6054, 16.6054, 16.4571
25440, 1000, 1077.12, 50, 23.3689, 77.3997, 4.00492, 272.916, 236.23, 100.204, 79.325, 370.183, -1.31124e-14, 0, 272.667, 16.6054, 16.6054, 16.6054, 272.667, 16.6054, 16.6054, 16.6054, 26.2887, 4.23486, 16.6054, 16.6054, 12.3705, 4.59322, 0.14819, 16.6054, 16.6054, 16.4572
25520, 1000, 1076.85, 50, 23.363, 77.3922, 9.1996, 272.981, 236.257, 59.2885, 108.166, 370.359, -2.87029e-17, 0, 272.667, 16.6054, 16.6054, 16.6054, 272.667, 16.6054, 16.6054, 16.6054, 29.4382, 4.23565, 16.6054, 16.6054, 12.3697, 3.15898, 0.14812, 16.6054, 16.6054, 16.4573
25600, 1000, 1076.6, 50, 23.3577, 77.3853, 23.8457, 273.039, 236.282, 27.0008, 128.176, 370.52, -3.88259e-22, 0, 272.667, 16.6054, 16.6054, 16.6054, 272.667, 16.6054, 16.6054, 16.6054, 31.4208, 4.23637, 16.6054, 16.6054, 12.369, 2.25706, 0.148056, 16.6054, 16.6054, 16.4573
25680, 1000, 1076.38, 50, 23.3529, 77.379, 54.6753, 273.093, 236.305, 12.0176, 131.183, 370.665, -1.70699e-26, 0, 272.667, 16.6054, 16.6054, 16.6054, 272.667, 16.6054, 16.6054, 16.6054, 32.6694, 4.23702, 16.6054, 16.6054, 12.3684, 1.68986, 0.147999, 16.6054, 16.6054, 16.4574
25760, 1000, 1076.17, 50, 23.3485, 77.3734, 93.006, 273.141, 236.325, 6.72959, 125.073, 370.798, -4.80534e-30, 0, 272.667, 16.6054, 16.6054, 16.6054, 272.667, 16.6054, 16.6054, 16.6054, 33.4564, 4.23762, 16.6054, 16.6054, 12.3678, 1.33312, 0.147946, 16.6054, 16.6054, 16.4574
25840, 1000, 1075.99, 50, 23.3445, 77.3682, 131.598, 273.185, 236.344, 4.43585, 116.687, 370.918, 1.14322e-31, 0, 272.667, 16.6054, 16.6054, 16.6054, 272.667, 16.6054, 16.6054, 16.6054, 33.953, 4.23816, 16.6054, 16.6054, 12.3672, 1.10873, 0.147899, 16.6054, 16.6054, 16.4575
25920, 1000, 1075.82, 50, 23.3408, 77.3635, 168.311, 273.225, 236.361, 3.20987, 108.007, 371.027, 3.8532e-33, 0, 272.667, 16.6054, 16.6054, 16.6054, 272.667, 16.6054, 16.6054, 16.6054, 34.2668, 4.23865, 16.6054, 16.6054, 12.3667, 0.967555, 0.147856, 16.6054, 16.6054, 16.4575
26000, 1000, 1075.67, 50, 23.3375, 77.3592, 202.529, 273.261, 236.376, 2.46046, 99.6272, 371.126, 3.82454e-35, 0, 272.667, 16.6054, 16.6054, 16.6054, 272.667, 16.6054, 16.6054, 16.6054, 34.4655, 4.2391, 16.6054, 16.6054, 12.3663, 0.878715, 0.147816, 16.6054, 16.6054, 16.4576
26080, 1000, 1075.53, 50, 23.3345, 77.3554, 234.113, 273.294, 236.39, 1.96024, 91.7532, 371.217, 1.80102e-36, 0, 272.667, 16.6054, 16.6054, 16.6054, 272.667, 16.6054, 16.6054, 16.6054, 34.5918, 4.2395, 16.6054, 16.6054, 12.3659, 0.822788, 0.147781, 16.6054, 16.6054, 16.4576
26160, 1000, 1075.4, 50, 23.3318, 77.3518, 263.108, 273.324, 236.403, 1.60536, 84.4493, 371.299, 1.67451e-39, 0, 272.667, 16.6054, 16.6054, 16.6054, 272.667, 16.6054, 16.6054, 16.6054, 34.6723, 4.23987, 16.6054, 16.6054, 12.3655, 0.787561, 0.147749, 16.6054, 16.6054, 16.4576
26240, 1000, 1075.29, 50, 23.3293, 77.3486, 289.636, 273.352, 236.414, 1.34217, 77.7227, 371.373, -6.50955e-43, 0, 272.667, 16.6054, 16.6054, 16.6054, 272.667, 16.6054, 16.6054, 16.6054, 34.724, 4.24021, 16.6054, 16.6054, 12.3652, 0.765355, 0.147719, 16.6054, 16.6054, 16.4577
26320, 1000, 1075.18, 50, 23.3271, 77.3457, 313.856, 273.376, 236.425, 1.14031, 71.5542, 371.441, 6.71302e-42, 0, 272.667, 16.6054, 16.6054, 16.6054, 272.667, 16.6054, 16.6054, 16.6054, 34.7575, 4.24051, 16.6054, 16.6054, 12.3649, 0.751343, 0.147693, 16.6054, 16.6054, 16.4577
26400, 1000, 1075.09, 50, 23.325, 77.3431, 335.936, 273.399, 236.434, 0.981386, 65.9131, 371.502, 1.23978e-41, 0, 272.667, 16.6054, 16.6054, 16.6054, 272.667, 16.6054, 16.6054, 16.6054, 34.7795, 4.24079, 16.6054, 16.6054, 12.3646, 0.742485, 0.147668, 16.6054, 16.6054, 16.4577
26480, 1000, 1075, 50, 23.3232, 77.3407, 356.047, 273.419, 236.443, 0.853633, 60.7637, 371.558, 2.81124e-42, 0, 272.667, 16.6054, 16.6054, 16.6054, 272.667, 16.6054, 16.6054, 16.6054, 34.7941, 4.24104, 16.6054, 16.6054, 12.3643, 0.736874, 0.147646, 16.6054, 16.6054, 16.4577
26560, 1000, 1074.93, 50, 23.3215, 77.3385, 374.351, 273.438, 236.451, 0.749182, 56.0688, 371.609, 2.01343e-44, 0, 272.667, 16.6054, 16.6054, 16.6054, 272.667, 16.6054, 16.6054, 16.6054, 34.804, 4.24127, 16.6054, 16.6054, 12.3641, 0.733308, 0.147626, 16.6054, 16.6054, 16.4578
26640, 1000, 1074.85, 50, 23.32, 77.3365, 391.004, 273.455, 236.458, 0.662583, 51.7922, 371.655, 9.31233e-45, 0, 272.667, 16.6054, 16.6054, 16.6054, 272.667, 16.6054, 16.6054, 16.6054, 34.8109, 4.24148, 16.6054, 16.6054, 12.3639, 0.731031, 0.147608, 16.6054, 16.6054, 16.4578
26720, 1000, 1074.79, 50, 23.3186, 77.3347, 406.149, 273.47, 236.464, 0.589943, 47.8988, 371.697, -2.04533e-46, 0, 272.667, 16.6054, 16.6054, 16.6054, 272.667, 16.6054, 16.6054, 16.6054, 34.8158, 4.24167, 16.6054, 16.6054, 12.3637, 0.729568, 0.147592, 16.6054, 16.6054, 16.4578
26800, 1000, 1074.73, 50, 23.3173, 77.3331, 419.92, 273.484, 236.47, 0.528411, 44.3561, 371.735, -7.76872e-47, 0, 272.667, 16.6054, 16.6054, 16.6054, 272.667, 16.6054, 16.6054, 16.6054, 34.8195, 4.24184, 16.6054, 16.6054, 12.3635, 0.728619, 0.147577, 16.6054, 16.6054, 16.4578
26880, 1000, 1074.68, 50, 23.3162, 77.3316, 432.439, 273.497, 236.476, 0.475851, 41.1334, 371.769, 2.3349e-46, 0, 272.667, 16.6054, 16.6054, 16.6054, 272.667, 16.6054, 16.6054, 16.6054, 34.8222, 4.242, 16.6054, 16.6054, 12.3634, 0.727997, 0.147563, 16.6054, 16.6054, 16.4578
26960, 1000, 1074.63, 50, 23.3151, 77.3302, 443.82, 273.508, 236.48, 0.43063, 38.2026, 371.8, -2.97158e-47, 0, 272.667, 16.6054, 16.6054, 16.6054, 272.667, 16.6054, 16.6054, 16.6054, 34.8245, 4.24214, 16.6054, 16.6054, 12.3633, 0.727582, 0.147551, 16.6054, 16.6054, 16.4578
27040, 1000, 0.0208945, 0, 917.773, 429.72, 450.609, 57.8811, 113.542, 0.405217, 36.4071, 13.5573, 499.817, 50, 272.667, 16.6054, 16.6054, 16.6054, 272.667, 16.6054, 16.6054, 16.6054, 27.9691, 0.143494, 16.6054, 16.6054, 16.4619, 3.77182, 3.2771, 16.6054, 16.6054, 13.3283
27120, 1000, 8.22121e-12, 0, 918.075, 429.791, 435.788, 57.653, 113.252, 0.463688, 40.1665, 13.5534, 499.766, 50, 272.667, 16.6054, 16.6054, 16.6054, 272.667, 16.6054, 16.6054, 16.6054, 18.0232, 0.143448, 16.6054, 16.6054, 16.4619, 8.36492, 3.27779, 16.6054, 16.6054, 13.3276
27200, 1000, -1.2451e-14, 0, 918.332, 429.851, 406.415, 57.6433, 113.244, 0.590905, 47.6982, 13.5478, 499.559, 50, 272.667, 16.6054, 16.6054, 16.6054, 272.667, 16.6054, 16.6054, 16.6054, 11.7695, 0.143408, 16.6054, 16.6054, 16.462, 11.2549, 3.27887, 16.6054, 16.6054, 13.3265
27280, 1000, 2.04159e-15, 0, 918.566, 429.905, 369.749, 57.6345, 113.236, 0.777439, 57.1065, 13.5427, 499.372, 50, 272.667, 16.6054, 16.6054, 16.6054, 272.667, 16.6054, 16.6054, 16.6054, 7.83724, 0.143371, 16.6054, 16.6054, 16.462, 13.0739, 3.27986, 16.6054, 16.6054, 13.3255
27360, 1000, -2.77126e-15, 0, 918.779, 429.954, 330.194, 57.6265, 113.229, 1.02445, 67.2362, 13.5381, 499.201, 50, 272.667, 16.6054, 16.6054, 16.6054, 272.667, 16.6054, 16.6054, 16.6054, 5.36471, 0.143339, 16.6054, 16.6054, 16.4621, 14.2193, 3.28075, 16.6054, 16.6054, 13.3246
